,Flavor Name,Positive,Negative,Total,Difference,Percent_Positive,Percent_Negative
62,strawberry d,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.2559272289302352, pvalue=0.20914235532701342)","RanksumsResult(statistic=1.2409310829131577, pvalue=0.2146312090407505)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
183,ice cream,0,0,0,0,0,0
387,marshmallow,0,0,0,0,0,0
34,custard cream,"RanksumsResult(statistic=1.3983906160924708, pvalue=0.1619957995507868)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.4733713461778579, pvalue=0.14065093220770758)","RanksumsResult(statistic=1.4546261636565112, pvalue=0.14577278371258162)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
33,vanilla bean ice cream,"RanksumsResult(statistic=1.3983906160924708, pvalue=0.1619957995507868)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.4733713461778579, pvalue=0.14065093220770758)","RanksumsResult(statistic=1.4546261636565112, pvalue=0.14577278371258162)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
197,vanilla bean ice crea,0,0,0,0,0,0
9,strawberry cloud,"RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.6570741348870566, pvalue=0.097504487706718934)","RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
131,cinnamon roll,"RanksumsResult(statistic=0.69732078979410073, pvalue=0.4856020602608091)","RanksumsResult(statistic=0.64858331523859902, pvalue=0.51660774280805732)","RanksumsResult(statistic=0.71231693581117816, pvalue=0.47626853902974786)","RanksumsResult(statistic=0.82103899443498962, pvalue=0.41162405713954453)","RanksumsResult(statistic=0.74230922784533304, pvalue=0.45790000212435189)","RanksumsResult(statistic=0.74230922784533304, pvalue=0.45790000212435189)"
99,ry double,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=0.95975334509295585, pvalue=0.33717936825401251)","RanksumsResult(statistic=0.90726683403318487, pvalue=0.3642657083570856)","RanksumsResult(statistic=1.0009927466399189, pvalue=0.31683031508867787)","RanksumsResult(statistic=0.98599660062284133, pvalue=0.32413478099007742)","RanksumsResult(statistic=0.98224756411857206, pvalue=0.32597790021481621)"
461,bavarian cream,0,0,0,0,0,0
440,brown sugar,0,0,0,0,0,0
15,aromatic,"RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.6120856968358244, pvalue=0.10694329275932321)","RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
248,black licorice,0,0,0,0,0,0
104,rice pudding,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=0.95975334509295585, pvalue=0.33717936825401251)","RanksumsResult(statistic=0.90726683403318487, pvalue=0.3642657083570856)","RanksumsResult(statistic=1.0009927466399189, pvalue=0.31683031508867787)","RanksumsResult(statistic=0.94100816257160902, pvalue=0.34670067620273215)","RanksumsResult(statistic=0.94475719907587841, pvalue=0.34478284765318168)"
400,strawberry c,0,0,0,0,0,0
17,yellow cake,"RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.6008385873230162, pvalue=0.10941267455780002)","RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
130,whipped cream,"RanksumsResult(statistic=0.69732078979410073, pvalue=0.4856020602608091)","RanksumsResult(statistic=0.64858331523859902, pvalue=0.51660774280805732)","RanksumsResult(statistic=0.71231693581117816, pvalue=0.47626853902974786)","RanksumsResult(statistic=0.82103899443498962, pvalue=0.41162405713954453)","RanksumsResult(statistic=0.75355633735814109, pvalue=0.45111567060662372)","RanksumsResult(statistic=0.75355633735814109, pvalue=0.45111567060662372)"
180,sugar coo,0,0,0,0,0,0
163,cinnamon,0,0,0,0,0,0
144,peanut butter cookie,"RanksumsResult(statistic=0.69732078979410073, pvalue=0.4856020602608091)","RanksumsResult(statistic=0.64858331523859902, pvalue=0.51660774280805732)","RanksumsResult(statistic=0.71231693581117816, pvalue=0.47626853902974786)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.64483427873432975, pvalue=0.51903458535093738)"
71,cheesecake,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.1359580607936157, pvalue=0.25597411696398742)","RanksumsResult(statistic=1.2109387908790028, pvalue=0.22591886433785779)","RanksumsResult(statistic=1.2409310829131577, pvalue=0.2146312090407505)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
263,berry crunch,0,0,0,0,0,0
100,menthol liquid,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=0.95975334509295585, pvalue=0.33717936825401251)","RanksumsResult(statistic=0.90726683403318487, pvalue=0.3642657083570856)","RanksumsResult(statistic=1.0009927466399189, pvalue=0.31683031508867787)","RanksumsResult(statistic=0.97474949111003328, pvalue=0.32968453692657596)","RanksumsResult(statistic=0.96725141810149462, pvalue=0.33341836360671895)"
437,irish cream,0,0,0,0,0,0
334,dulce de leche,0,0,0,0,0,0
178,strawberry r,0,0,0,0,0,0
212,earl grey tea,0,0,0,0,0,0
269,vanilla bean ice,0,0,0,0,0,0
201,vanilla bean ic,0,0,0,0,0,0
430,root,0,0,0,0,0,0
115,vanilla bean i,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=0.95975334509295585, pvalue=0.33717936825401251)","RanksumsResult(statistic=0.90726683403318487, pvalue=0.3642657083570856)","RanksumsResult(statistic=0.82103899443498962, pvalue=0.41162405713954453)","RanksumsResult(statistic=0.86227839598195255, pvalue=0.38853433822406724)","RanksumsResult(statistic=0.86227839598195255, pvalue=0.38853433822406724)"
319,graham cracker,0,0,0,0,0,0
83,blueberry lemonade,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=0.95975334509295585, pvalue=0.33717936825401251)","RanksumsResult(statistic=1.1359580607936157, pvalue=0.25597411696398742)","RanksumsResult(statistic=1.1359580607936157, pvalue=0.25597411696398742)","RanksumsResult(statistic=1.0797225132295754, pvalue=0.28026576549398885)","RanksumsResult(statistic=1.1022167322551915, pvalue=0.27036745938505502)"
277,anana cream,0,0,0,0,0,0
185,banana cream,0,0,0,0,0,0
326,ginger ale,0,0,0,0,0,0
58,jackfruit,"RanksumsResult(statistic=1.3983906160924708, pvalue=0.1619957995507868)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.297166630477198, pvalue=0.19457385962529061)","RanksumsResult(statistic=1.2409310829131577, pvalue=0.2146312090407505)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
234,raspberry h,0,0,0,0,0,0
49,waffle cap,"RanksumsResult(statistic=1.3983906160924708, pvalue=0.1619957995507868)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.3908925430839321, pvalue=0.16425801438537213)","RanksumsResult(statistic=1.3571512145455078, pvalue=0.17473316824804863)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
351,sweet cream,0,0,0,0,0,0
362,caramel apple,0,0,0,0,0,0
307,dr pepper,0,0,0,0,0,0
241,blueberry,0,0,0,0,0,0
231,strawberry v,0,0,0,0,0,0
278,hazelnut,0,0,0,0,0,0
287,red velvet cake,0,0,0,0,0,0
421,blueberry ice,0,0,0,0,0,0
204,la banana cream,0,0,0,0,0,0
191,passionfruit,0,0,0,0,0,0
47,fa cheesecake,"RanksumsResult(statistic=1.3983906160924708, pvalue=0.1619957995507868)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.3908925430839321, pvalue=0.16425801438537213)","RanksumsResult(statistic=1.3871435065796627, pvalue=0.16539800785016157)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
257,shenanigan,0,0,0,0,0,0
175,mandarin,0,0,0,0,0,0
246,cake batter,0,0,0,0,0,0
242,pie crust,0,0,0,0,0,0
271,chocolate,0,0,0,0,0,0
146,caramel c,"RanksumsResult(statistic=0.69732078979410073, pvalue=0.4856020602608091)","RanksumsResult(statistic=0.64858331523859902, pvalue=0.51660774280805732)","RanksumsResult(statistic=0.56985354864894255, pvalue=0.56877703266601543)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.62983813271725231, pvalue=0.52880049388311634)"
56,cappuccino,"RanksumsResult(statistic=1.3983906160924708, pvalue=0.1619957995507868)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.297166630477198, pvalue=0.19457385962529061)","RanksumsResult(statistic=1.3046647034857368, pvalue=0.19200704537585589)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
77,waffle,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.1359580607936157, pvalue=0.25597411696398742)","RanksumsResult(statistic=1.1359580607936157, pvalue=0.25597411696398742)","RanksumsResult(statistic=1.1434561338021545, pvalue=0.25284925762974897)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
447,tobacco blend,0,0,0,0,0,0
390,e strawberry,0,0,0,0,0,0
171,dragonfruit,0,0,0,0,0,0
75,strawberry ripe,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.1359580607936157, pvalue=0.25597411696398742)","RanksumsResult(statistic=1.1359580607936157, pvalue=0.25597411696398742)","RanksumsResult(statistic=1.1622013163235012, pvalue=0.24515370011098814)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
147,banana cr,"RanksumsResult(statistic=0.69732078979410073, pvalue=0.4856020602608091)","RanksumsResult(statistic=0.64858331523859902, pvalue=0.51660774280805732)","RanksumsResult(statistic=0.56985354864894255, pvalue=0.56877703266601543)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.62234005970871353, pvalue=0.53371828514992559)"
32,rice krispy treat,"RanksumsResult(statistic=1.3983906160924708, pvalue=0.1619957995507868)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.4921165286992049, pvalue=0.13566859953458379)","RanksumsResult(statistic=1.4921165286992049, pvalue=0.13566859953458379)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
395,black cherry,0,0,0,0,0,0
73,cream,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.1359580607936157, pvalue=0.25597411696398742)","RanksumsResult(statistic=1.2109387908790028, pvalue=0.22591886433785779)","RanksumsResult(statistic=1.1771974623405788, pvalue=0.23911670130202733)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
448,d cookie,0,0,0,0,0,0
392,strawberry b,0,0,0,0,0,0
329,leaf,0,0,0,0,0,0
405,jungle juice,0,0,0,0,0,0
21,cola,"RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.5670972587845919, pvalue=0.1170919598504692)","RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
16,yogurt v,"RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.6008385873230162, pvalue=0.10941267455780002)","RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
59,e cardamom,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.297166630477198, pvalue=0.19457385962529061)","RanksumsResult(statistic=1.2409310829131577, pvalue=0.2146312090407505)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
409,fa bavarian cream,0,0,0,0,0,0
340,cap sugar cookie,0,0,0,0,0,0
348,dutch apple pie,0,0,0,0,0,0
281,blue raspberry fl,0,0,0,0,0,0
137,tart sour,"RanksumsResult(statistic=0.69732078979410073, pvalue=0.4856020602608091)","RanksumsResult(statistic=0.64858331523859902, pvalue=0.51660774280805732)","RanksumsResult(statistic=0.71231693581117816, pvalue=0.47626853902974786)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.68982271678556206, pvalue=0.49030568107691219)"
161,chestnut,"RanksumsResult(statistic=0.47612763604220859, pvalue=0.63398344944147633)","RanksumsResult(statistic=0.64858331523859902, pvalue=0.51660774280805732)","RanksumsResult(statistic=0.56985354864894255, pvalue=0.56877703266601543)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.49112378205928603, pvalue=0.62333890191738828)"
459,cherry limeade,0,0,0,0,0,0
155,orange cream,"RanksumsResult(statistic=0.47612763604220859, pvalue=0.63398344944147633)","RanksumsResult(statistic=0.64858331523859902, pvalue=0.51660774280805732)","RanksumsResult(statistic=0.56985354864894255, pvalue=0.56877703266601543)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.56235547564040378, pvalue=0.57387384826079568)"
5,menthol,"RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.6870664269212114, pvalue=0.091590579762884441)","RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
415,apricot,0,0,0,0,0,0
226,turkish,0,0,0,0,0,0
84,cherry blossom,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=0.95975334509295585, pvalue=0.33717936825401251)","RanksumsResult(statistic=1.1359580607936157, pvalue=0.25597411696398742)","RanksumsResult(statistic=1.0009927466399189, pvalue=0.31683031508867787)","RanksumsResult(statistic=1.0797225132295754, pvalue=0.28026576549398885)","RanksumsResult(statistic=1.0947186592466527, pvalue=0.27363991137332411)"
239,caramel v,0,0,0,0,0,0
446,custard,0,0,0,0,0,0
337,cookie,0,0,0,0,0,0
189,chocolate g,0,0,0,0,0,0
358,banana foster,0,0,0,0,0,0
370,banana fo,0,0,0,0,0,0
85,strawberry kiwi,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=0.95975334509295585, pvalue=0.33717936825401251)","RanksumsResult(statistic=1.1359580607936157, pvalue=0.25597411696398742)","RanksumsResult(statistic=1.0009927466399189, pvalue=0.31683031508867787)","RanksumsResult(statistic=1.0797225132295754, pvalue=0.28026576549398885)","RanksumsResult(statistic=1.0872205862381141, pvalue=0.27693933498272394)"
208,blue raspberry,0,0,0,0,0,0
156,raspberry,"RanksumsResult(statistic=0.47612763604220859, pvalue=0.63398344944147633)","RanksumsResult(statistic=0.64858331523859902, pvalue=0.51660774280805732)","RanksumsResult(statistic=0.56985354864894255, pvalue=0.56877703266601543)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.55485740263186512, pvalue=0.57899220027080145)"
245,creme de menthe,0,0,0,0,0,0
221,biscotti,0,0,0,0,0,0
76,after dark,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.1359580607936157, pvalue=0.25597411696398742)","RanksumsResult(statistic=1.1359580607936157, pvalue=0.25597411696398742)","RanksumsResult(statistic=1.1622013163235012, pvalue=0.24515370011098814)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
66,french vanilla,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.1359580607936157, pvalue=0.25597411696398742)","RanksumsResult(statistic=1.2109387908790028, pvalue=0.22591886433785779)","RanksumsResult(statistic=1.2409310829131577, pvalue=0.2146312090407505)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
452,guava,0,0,0,0,0,0
410,lemon,0,0,0,0,0,0
53,vanilla custard v,"RanksumsResult(statistic=1.3983906160924708, pvalue=0.1619957995507868)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.297166630477198, pvalue=0.19457385962529061)","RanksumsResult(statistic=1.3234098860070838, pvalue=0.18569910594122541)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
154,rice krispy,"RanksumsResult(statistic=0.47612763604220859, pvalue=0.63398344944147633)","RanksumsResult(statistic=0.64858331523859902, pvalue=0.51660774280805732)","RanksumsResult(statistic=0.56985354864894255, pvalue=0.56877703266601543)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.56985354864894255, pvalue=0.56877703266601543)"
416,strawberry milk,0,0,0,0,0,0
272,vanilla c,0,0,0,0,0,0
157,vanilla custard,"RanksumsResult(statistic=0.47612763604220859, pvalue=0.63398344944147633)","RanksumsResult(statistic=0.64858331523859902, pvalue=0.51660774280805732)","RanksumsResult(statistic=0.56985354864894255, pvalue=0.56877703266601543)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.54735932962332634, pvalue=0.58413189073158411)"
352,tobacco,0,0,0,0,0,0
427,e custard,0,0,0,0,0,0
429,cherry,0,0,0,0,0,0
55,apple pie,"RanksumsResult(statistic=1.3983906160924708, pvalue=0.1619957995507868)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.297166630477198, pvalue=0.19457385962529061)","RanksumsResult(statistic=1.3121627764942756, pvalue=0.18946521837802044)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
428,lemonade,0,0,0,0,0,0
237,coffee,0,0,0,0,0,0
369,acetyl pyrazine,0,0,0,0,0,0
0,cap vanilla custard v,"RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.7245567919639051, pvalue=0.084607375857422715)","RanksumsResult(statistic=1.7245567919639051, pvalue=0.084607375857422715)","RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
177,peanut butter chocolate,0,0,0,0,0,0
454,horchata cap,0,0,0,0,0,0
444,la caramel,0,0,0,0,0,0
120,salted caramel,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=0.95975334509295585, pvalue=0.33717936825401251)","RanksumsResult(statistic=0.90726683403318487, pvalue=0.3642657083570856)","RanksumsResult(statistic=0.82103899443498962, pvalue=0.41162405713954453)","RanksumsResult(statistic=0.8247880309392589, pvalue=0.40949194307002956)","RanksumsResult(statistic=0.8247880309392589, pvalue=0.40949194307002956)"
331,c custard,0,0,0,0,0,0
365,dunhill,0,0,0,0,0,0
385,strawberry cheese cake,0,0,0,0,0,0
203,sweetener sucralose,0,0,0,0,0,0
102,freckled lemonade,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=0.95975334509295585, pvalue=0.33717936825401251)","RanksumsResult(statistic=0.90726683403318487, pvalue=0.3642657083570856)","RanksumsResult(statistic=1.0009927466399189, pvalue=0.31683031508867787)","RanksumsResult(statistic=0.94100816257160902, pvalue=0.34670067620273215)","RanksumsResult(statistic=0.96725141810149462, pvalue=0.33341836360671895)"
254,vanilla bean ice cream t,0,0,0,0,0,0
26,strawberrybanana,"RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.5258578572376291, pvalue=0.12704526800681268)","RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
96,hard candy,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=0.95975334509295585, pvalue=0.33717936825401251)","RanksumsResult(statistic=0.90726683403318487, pvalue=0.3642657083570856)","RanksumsResult(statistic=1.0009927466399189, pvalue=0.31683031508867787)","RanksumsResult(statistic=1.0047417831441883, pvalue=0.31502120302926429)","RanksumsResult(statistic=1.0047417831441883, pvalue=0.31502120302926429)"
10,liquid barn,"RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.6495760618785178, pvalue=0.099029674397828102)","RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
40,zen garden,"RanksumsResult(statistic=1.3983906160924708, pvalue=0.1619957995507868)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.3908925430839321, pvalue=0.16425801438537213)","RanksumsResult(statistic=1.4208848351180869, pvalue=0.15535024234365868)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
359,coconut cream,0,0,0,0,0,0
356,a raspberry,0,0,0,0,0,0
122,grapefruit,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=0.64858331523859902, pvalue=0.51660774280805732)","RanksumsResult(statistic=0.90726683403318487, pvalue=0.3642657083570856)","RanksumsResult(statistic=0.82103899443498962, pvalue=0.41162405713954453)","RanksumsResult(statistic=0.80979188492218146, pvalue=0.41805979742528321)","RanksumsResult(statistic=0.80604284841791218, pvalue=0.4202181431996207)"
398,room temp,0,0,0,0,0,0
364,cara,0,0,0,0,0,0
284,roope,0,0,0,0,0,0
166,vanilla,0,0,0,0,0,0
45,citric acid,"RanksumsResult(statistic=1.3983906160924708, pvalue=0.1619957995507868)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.3908925430839321, pvalue=0.16425801438537213)","RanksumsResult(statistic=1.3871435065796627, pvalue=0.16539800785016157)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
343,cranberry,0,0,0,0,0,0
413,key l,0,0,0,0,0,0
268,banana,0,0,0,0,0,0
386,tobacco flavour,0,0,0,0,0,0
213,tfa,0,0,0,0,0,0
215,pg m,0,0,0,0,0,0
35,koolad,"RanksumsResult(statistic=1.3983906160924708, pvalue=0.1619957995507868)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.4508771271522418, pvalue=0.14681407805657296)","RanksumsResult(statistic=1.4546261636565112, pvalue=0.14577278371258162)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
117,key lime,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=0.95975334509295585, pvalue=0.33717936825401251)","RanksumsResult(statistic=0.90726683403318487, pvalue=0.3642657083570856)","RanksumsResult(statistic=0.82103899443498962, pvalue=0.41162405713954453)","RanksumsResult(statistic=0.84728224996487511, pvalue=0.3968378178508235)","RanksumsResult(statistic=0.84353321346060572, pvalue=0.39893029842258454)"
290,bacon,0,0,0,0,0,0
304,apple,0,0,0,0,0,0
382,key lime pie,0,0,0,0,0,0
134,spearmint,"RanksumsResult(statistic=0.69732078979410073, pvalue=0.4856020602608091)","RanksumsResult(statistic=0.64858331523859902, pvalue=0.51660774280805732)","RanksumsResult(statistic=0.71231693581117816, pvalue=0.47626853902974786)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.68982271678556206, pvalue=0.49030568107691219)"
313,mg nicotine,0,0,0,0,0,0
460,c r,0,0,0,0,0,0
282,clove,0,0,0,0,0,0
